x,y,u
0.38461538,0.82051282,0.00000181
0.38461538,0.84615385,0.00000174
0.38461538,0.87179487,0.00000162
0.38461538,0.89743590,0.00000143
0.38461538,0.92307692,0.00000117
0.38461538,0.94871795,0.00000084
0.38461538,0.97435897,0.00000044
0.38461538,1.00000000,0.00000000
0.41025641,0.00000000,0.00000000
0.41025641,0.02564103,0.00000015
0.41025641,0.05128205,0.00000029
0.41025641,0.07692308,0.00000040
0.41025641,0.10256410,0.00000049
0.41025641,0.12820513,0.00000055
0.41025641,0.15384615,0.00000059
0.41025641,0.17948718,0.00000062
0.41025641,0.20512821,0.00000063
0.41025641,0.23076923,0.00000064
0.41025641,0.25641026,0.00000064
0.41025641,0.28205128,0.00000064
0.41025641,0.30769231,0.00000064
0.41025641,0.33333333,0.00000064
0.41025641,0.35897436,0.00000064
0.41025641,0.38461538,0.00000064
0.41025641,0.41025641,0.00000064
0.41025641,0.43589744,0.00000064
0.41025641,0.46153846,0.00000064
0.41025641,0.48717949,0.00000064
0.41025641,0.51282051,0.00000064
0.41025641,0.53846154,0.00000064
0.41025641,0.56410256,0.00000064
0.41025641,0.58974359,0.00000064
0.41025641,0.61538462,0.00000064
0.41025641,0.64102564,0.00000064
0.41025641,0.66666667,0.00000064
0.41025641,0.69230769,0.00000064
0.41025641,0.71794872,0.00000064
0.41025641,0.74358974,0.00000064
0.41025641,0.76923077,0.00000064
0.41025641,0.79487179,0.00000063
0.41025641,0.82051282,0.00000062
0.41025641,0.84615385,0.00000059
0.41025641,0.87179487,0.00000055
0.41025641,0.89743590,0.00000049
0.41025641,0.92307692,0.00000040
0.41025641,0.94871795,0.00000029
0.41025641,0.97435897,0.00000015
0.41025641,1.00000000,0.00000000
0.43589744,0.00000000,0.00000000
0.43589744,0.02564103,0.00000005
0.43589744,0.05128205,0.00000009
0.43589744,0.07692308,0.00000013
0.43589744,0.10256410,0.00000016
0.43589744,0.12820513,0.00000018
0.43589744,0.15384615,0.00000019
0.43589744,0.17948718,0.00000020
0.43589744,0.20512821,0.00000020
0.43589744,0.23076923,0.00000020
0.43589744,0.25641026,0.00000020
0.43589744,0.28205128,0.00000021
0.43589744,0.30769231,0.00000021
0.43589744,0.33333333,0.00000021
0.43589744,0.35897436,0.00000021
0.43589744,0.38461538,0.00000021
0.43589744,0.41025641,0.00000021
0.43589744,0.43589744,0.00000021
0.43589744,0.46153846,0.00000021
0.43589744,0.48717949,0.00000021
0.43589744,0.51282051,0.00000021
0.43589744,0.53846154,0.00000021
0.43589744,0.56410256,0.00000021
0.43589744,0.58974359,0.00000021
0.43589744,0.61538462,0.00000021
